customer_id,name,email,phone,customer_type,total_orders,successful_payments,failed_payments,lifetime_value,historical_success_rate
CUST_01135,Ronith Agate,padmanabhanvihaan@example.com,07569198321,new,9,5,4,209710.19,0.556
CUST_01136,Neel Chakraborty,eborah@example.com,09029831043,new,23,20,3,81637.73,0.87
CUST_01137,Ekalinga Ram,jgaba@example.net,+913167080568,returning,35,33,2,137362.05,0.943
CUST_01138,Omisha Ramaswamy,ybaria@example.org,6219865504,new,35,21,14,149597.26,0.6
CUST_01139,Aachal Mital,sastryraagini@example.com,+914933965049,returning,37,31,6,160126.73,0.838
CUST_01140,Oliver Setty,kaiganguly@example.com,+916114243625,returning,23,19,4,57168.55,0.826
CUST_01141,Amaira Dora,varmayochana@example.net,+918799196234,new,20,14,6,65321.86,0.7
CUST_01142,Lajita Lall,sainigam@example.org,+914725058333,new,1,1,0,189694.22,1.0
CUST_01143,Samaksh Banerjee,farasbrar@example.net,08760545769,new,19,14,5,2575.12,0.737
CUST_01144,Xalak Narayanan,lratti@example.net,4535365974,vip,31,29,2,191584.37,0.935
CUST_01145,Libni Thakkar,bbhatt@example.org,02125450809,returning,39,31,8,2300.89,0.795
CUST_01146,Damini Trivedi,omqasim@example.com,2559664721,new,27,23,4,109558.04,0.852
CUST_01147,Agastya Setty,laban35@example.net,1426140489,new,25,21,4,55537.81,0.84
CUST_01148,Yug Dugar,tdada@example.com,03079637310,new,16,12,4,200089.79,0.75
CUST_01149,Jairaj Tandon,oliver21@example.org,08718452354,returning,18,15,3,185860.26,0.833
CUST_01150,Rachita Tiwari,rlad@example.net,7017320865,returning,27,21,6,17581.76,0.778
CUST_01151,Tristan Saxena,isethi@example.net,06563370140,new,8,6,2,154623.49,0.75
CUST_01152,Ishanvi Dua,eyadav@example.org,05800027221,new,40,29,11,80500.61,0.725
CUST_01153,Quincy Nagarajan,hhayer@example.com,+919439136817,new,35,20,15,243096.98,0.571
CUST_01154,Bakhshi Issac,horakritika@example.net,05286209297,new,9,7,2,181913.21,0.778
CUST_01155,Hemangini Datta,indira33@example.org,+912739389920,new,10,6,4,54688.43,0.6
CUST_01156,Januja Som,iryakar@example.org,+916618507610,returning,32,30,2,116189.27,0.938
CUST_01157,Chakradev Vaidya,lopatank@example.org,2360107126,returning,22,17,5,187767.11,0.773
CUST_01158,Irya Kapadia,gauravtailor@example.net,6484673574,new,18,15,3,18310.48,0.833
CUST_01159,Maanav Kadakia,michaeldhar@example.org,8019442589,returning,13,12,1,62894.83,0.923
CUST_01160,Qarin Gokhale,nidhi06@example.org,5350637311,new,1,1,0,192152.34,1.0
CUST_01161,Anita Ranganathan,gmajumdar@example.org,+917538418520,new,29,18,11,248636.58,0.621
CUST_01162,Thomas Rajan,nandinibhandari@example.net,06397561547,new,7,5,2,245537.9,0.714
CUST_01163,Janaki Nagar,elijah21@example.com,+916411955640,returning,20,19,1,40073.55,0.95
CUST_01164,Keya Kakar,shravya87@example.com,+910702042620,returning,36,31,5,63701.53,0.861
CUST_01165,Watika Char,gauravdoctor@example.com,+913936967897,returning,13,11,2,13495.83,0.846
CUST_01166,Balhaar Virk,ekale@example.org,07731922760,returning,8,6,2,108823.33,0.75
CUST_01167,Harinakshi Wali,wsalvi@example.org,3943191654,new,18,14,4,99254.17,0.778
CUST_01168,Azaan Vala,qabil31@example.org,+912191505764,new,3,2,1,172842.48,0.667
CUST_01169,Tanmayi Mander,tamble@example.org,+912687644867,returning,10,8,2,22825.24,0.8
CUST_01170,Chameli Sem,fmore@example.com,+916560450063,new,6,5,1,84936.31,0.833
CUST_01171,Divya Kannan,cissac@example.net,6496927711,vip,4,4,0,161321.44,1.0
CUST_01172,Laksh Rai,ekanijha@example.org,5970255128,returning,7,5,2,58552.32,0.714
CUST_01173,Turvi Sachdev,poojamistry@example.org,+915948989596,vip,23,22,1,109960.37,0.957
CUST_01174,Baghyawati Sachdev,tkota@example.com,04344149169,new,25,17,8,34115.68,0.68
CUST_01175,Xavier Kuruvilla,shravya43@example.net,06408822309,returning,32,29,3,139976.69,0.906
CUST_01176,Xiti Salvi,vanshakamdar@example.net,8894132109,returning,32,25,7,47063.37,0.781
CUST_01177,Kai Bhat,ishwarsrinivas@example.org,05485346557,new,30,19,11,207921.72,0.633
CUST_01178,Jeremiah Barad,advaithbasak@example.com,09646129390,vip,36,33,3,133018.79,0.917
CUST_01179,Lohit Parekh,deshpandeishwar@example.org,7565896359,returning,17,15,2,113792.71,0.882
CUST_01180,Urishilla Agate,kbrar@example.net,+911458434566,returning,33,27,6,46790.81,0.818
CUST_01181,Frado Bora,kamalabava@example.org,02362203347,new,24,20,4,60077.25,0.833
CUST_01182,Qadim Lanka,pjohal@example.org,+914379686800,returning,35,32,3,47872.43,0.914
CUST_01183,Lohit Mand,jbedi@example.net,+917741743043,returning,36,28,8,71140.71,0.778
CUST_01184,Dalbir Dubey,jeevikabatta@example.org,+918946652752,returning,21,16,5,131038.53,0.762
CUST_01185,Sai Deol,vivaanandra@example.org,+912569133030,new,9,6,3,8302.8,0.667
CUST_01186,Rudra Kulkarni,csidhu@example.org,1675076279,new,13,8,5,142967.54,0.615
CUST_01187,Divya Krish,ghosearunima@example.net,03012398472,returning,32,27,5,175477.85,0.844
CUST_01188,Ayush Kalita,karan02@example.net,07190172224,new,24,15,9,179602.38,0.625
CUST_01189,Kashvi Bhardwaj,qsachdev@example.net,7177546199,new,14,11,3,232136.73,0.786
CUST_01190,Aishani Bedi,oparsa@example.net,+918727258122,returning,30,27,3,15644.7,0.9
CUST_01191,Banjeet Oza,wramesh@example.net,04823733791,returning,27,25,2,198665.27,0.926
CUST_01192,Harish De,chadhachampak@example.org,7803586901,new,40,26,14,10642.96,0.65
CUST_01193,Chandran Sundaram,balendra39@example.org,01999452951,new,20,12,8,54367.07,0.6
CUST_01194,Harsh Gera,luckytailor@example.com,4338722054,returning,7,6,1,133149.43,0.857
CUST_01195,Maanas Chowdhury,ygoda@example.net,04963308334,new,34,27,7,142721.9,0.794
CUST_01196,Chasmum Savant,modyyadavi@example.net,08995047020,vip,36,35,1,104088.56,0.972
CUST_01197,Krishna Tripathi,ekbal95@example.org,7749266329,new,37,25,12,114950.79,0.676
CUST_01198,Oeshi Kaul,qasim77@example.com,02259206165,returning,7,5,2,45508.94,0.714
CUST_01199,Lucky Desai,pillaynakul@example.org,4115630295,returning,22,19,3,133708.17,0.864
CUST_01200,Neelima Kaul,dkonda@example.net,2629420661,returning,23,21,2,137745.29,0.913
CUST_01201,Aashi Varkey,norigunbir@example.org,+911380049832,vip,24,22,2,158493.59,0.917
CUST_01202,Fiyaz Goel,girindraghose@example.org,04815826868,returning,21,18,3,141004.6,0.857
CUST_01203,Neelima Misra,chawlaimaran@example.net,04880644200,new,36,31,5,63895.24,0.861
CUST_01204,Peter Thakkar,osathe@example.net,03585664641,vip,29,29,0,548.81,1.0
CUST_01205,Kai Kalla,pranit19@example.org,6221320410,new,19,14,5,129643.54,0.737
CUST_01206,Nihal Kulkarni,isaiahmanda@example.net,08911797269,vip,20,18,2,246106.41,0.9
CUST_01207,Gopal Dyal,indrajitbahri@example.org,+916660200053,new,21,12,9,205574.01,0.571
CUST_01208,Gayathri Hari,ggulati@example.org,00524383805,returning,18,17,1,128062.24,0.944
CUST_01209,Omisha Garg,bhasinshravya@example.com,6276332838,returning,37,29,8,9915.21,0.784
CUST_01210,Samar Kala,vreddy@example.org,5186267136,new,9,6,3,222461.53,0.667
CUST_01211,Ikbal Acharya,guptamohammed@example.net,2339218835,new,17,14,3,23430.33,0.824
CUST_01212,Triya Bhatnagar,tnanda@example.net,0677610659,new,14,11,3,181033.34,0.786
CUST_01213,Abeer Yohannan,latayug@example.org,2797617815,returning,12,10,2,224806.51,0.833
CUST_01214,Yatin Mistry,widisha20@example.net,2665686295,returning,7,6,1,75448.12,0.857
CUST_01215,Lakshit Naik,tjayaraman@example.net,9925539460,returning,37,31,6,195140.42,0.838
CUST_01216,Chanchal Deshpande,saxenaamrita@example.net,02966941799,vip,22,20,2,204376.85,0.909
CUST_01217,Vedhika Bains,shankardamyanti@example.net,7485994641,returning,8,7,1,57066.06,0.875
CUST_01218,Yamini Mittal,royturvi@example.org,07853698816,returning,39,36,3,158654.83,0.923
CUST_01219,Ayaan Lanka,diya09@example.org,8605210262,returning,4,3,1,10774.97,0.75
CUST_01220,Balveer Ranganathan,jmann@example.net,+910824845813,returning,10,8,2,174593.28,0.8
CUST_01221,Ranveer Barman,vasudha48@example.net,+919974185630,new,26,23,3,188333.63,0.885
CUST_01222,Sanya Prabhakar,battaaadi@example.org,+915661995305,returning,6,5,1,72800.87,0.833
CUST_01223,Brinda Chatterjee,rehaan78@example.net,06790870187,new,9,6,3,119225.74,0.667
CUST_01224,Oeshi Banerjee,chowdhurysamar@example.com,01034444299,returning,36,30,6,21727.21,0.833
CUST_01225,Maya Sule,hemal68@example.com,02406221559,returning,9,8,1,120490.16,0.889
CUST_01226,Vanya Devan,pavani22@example.org,+919053347047,new,26,20,6,49426.78,0.769
CUST_01227,Varsha Ramachandran,bhavya55@example.net,+919652138350,returning,34,27,7,18375.17,0.794
CUST_01228,Finn Devan,gauri53@example.org,+919003622117,returning,21,19,2,144216.55,0.905
CUST_01229,Luke Sheth,bdugar@example.com,8395855852,new,27,19,8,87402.81,0.704
CUST_01230,Dalaja Garde,logan51@example.com,+918575917105,new,39,30,9,192535.48,0.769
CUST_01231,Champak Patil,george47@example.com,04735352478,new,23,18,5,247544.72,0.783
CUST_01232,Isaac Shenoy,parekhcharita@example.net,7344930537,returning,10,8,2,231091.2,0.8
CUST_01233,Tristan Hayer,wagleteerth@example.com,+911338926087,new,24,15,9,182257.44,0.625
CUST_01234,Ekansh Pandit,varshasoman@example.org,+914862515217,new,4,3,1,155440.11,0.75
CUST_01235,Nilima Narain,falakkara@example.com,0189156734,new,19,11,8,173601.91,0.579
CUST_01236,Lakshmi Taneja,srinivassaanvi@example.net,02969143362,new,29,21,8,83303.24,0.724
CUST_01237,Krisha Sani,harita09@example.net,9001089857,returning,14,11,3,131054.84,0.786
CUST_01238,Anay Wali,harinigade@example.org,1896844246,new,31,24,7,248079.38,0.774
CUST_01239,Yoshita Varughese,tanvi95@example.com,+918575958281,returning,2,2,0,226557.05,1.0
CUST_01240,Praneel Dhar,sastryturvi@example.net,9124883971,returning,17,13,4,71361.38,0.765
CUST_01241,Akshay Narasimhan,adweta51@example.com,+916728681123,returning,40,32,8,116507.72,0.8
CUST_01242,Shaurya Wable,radha81@example.org,3978145900,vip,5,5,0,68191.94,1.0
CUST_01243,Henry Saxena,xbatta@example.com,+918669335158,returning,24,22,2,5260.04,0.917
CUST_01244,Ucchal Arora,robert26@example.org,1193910382,returning,25,20,5,95484.95,0.8
CUST_01245,Damyanti Desai,ikshita13@example.net,00908581810,vip,7,7,0,121423.21,1.0
CUST_01246,Falak Bhat,chandanikala@example.net,03615873662,returning,6,5,1,125412.38,0.833
CUST_01247,Farhan Kalla,yashodhara96@example.net,+913539005856,returning,2,2,0,230606.39,1.0
CUST_01248,Jeevika Manne,fkoshy@example.net,06639792551,new,32,22,10,39672.81,0.688
CUST_01249,Ladli Mannan,mayabasak@example.net,+918377270289,new,23,16,7,75930.39,0.696
CUST_01250,Kritika Rout,ozazaid@example.com,+918164416101,vip,33,31,2,15971.42,0.939
CUST_01251,Ekiya Jayaraman,chandani64@example.org,01038802730,new,25,22,3,203807.23,0.88
CUST_01252,Luke Sur,bjoshi@example.org,1444718939,new,36,32,4,56782.88,0.889
CUST_01253,Siddharth Bains,abasu@example.com,04909228849,new,26,20,6,22404.86,0.769
CUST_01254,Anamika Nagarajan,isaac35@example.net,7271743068,new,40,34,6,171787.57,0.85
CUST_01255,Hitesh Rajagopal,bakhshi34@example.org,8818738775,returning,37,29,8,242649.02,0.784
CUST_01256,Vivaan Kala,wmander@example.com,00413090915,vip,22,21,1,33377.15,0.955
CUST_01257,Yauvani Saini,grewaljoshua@example.com,+915420412319,returning,38,33,5,200126.21,0.868
CUST_01258,Ishani Seshadri,adesai@example.com,01007941932,returning,20,18,2,224711.47,0.9
CUST_01259,Kamya Khatri,bhargavavasudha@example.net,4122487098,vip,28,28,0,243956.34,1.0
CUST_01260,Matthew Ramakrishnan,niharika32@example.org,01742240432,new,37,32,5,79715.3,0.865
CUST_01261,Harish Chokshi,banikreyansh@example.com,08616307028,returning,8,6,2,209960.87,0.75
CUST_01262,Saumya Gara,doshibakhshi@example.org,5366219536,new,2,2,0,220092.91,1.0
CUST_01263,Advaith Nori,msoni@example.com,+910173259007,returning,27,22,5,186529.63,0.815
CUST_01264,Triya Chakraborty,bakhshiseth@example.org,+911138690871,returning,18,14,4,47389.43,0.778
CUST_01265,Warhi Dhar,jagdishbakshi@example.com,04617192817,new,2,2,0,153189.41,1.0
CUST_01266,Suhani Kunda,yash60@example.org,+914422521602,new,37,28,9,149291.99,0.757
CUST_01267,Pratyush Kala,fitan20@example.net,04772690326,new,2,1,1,172191.25,0.5
CUST_01268,Diya Chandra,kalpitsinghal@example.com,+917948024559,returning,33,30,3,117456.49,0.909
CUST_01269,Isaac Raja,deephitesh@example.org,1589126864,returning,12,11,1,123115.68,0.917
CUST_01270,Aadhya Srinivas,rvarkey@example.com,+913760088447,new,13,8,5,102443.0,0.615
CUST_01271,Arjun Vaidya,rakshachakrabarti@example.net,+919074992164,vip,18,18,0,56027.28,1.0
CUST_01272,Chandresh Raval,mayadatta@example.org,03484864708,returning,13,12,1,17001.01,0.923
CUST_01273,Jacob Kapur,rnagar@example.com,+912021237205,vip,29,28,1,122740.75,0.966
CUST_01274,Aarav Joshi,aarnavbhat@example.org,+918863467391,new,30,26,4,107175.14,0.867
CUST_01275,Aarush Varty,darazayyan@example.org,00091692327,returning,39,35,4,95403.36,0.897
CUST_01276,Tanmayi Wali,ybasu@example.org,5481867463,new,40,35,5,143197.65,0.875
CUST_01277,Chandresh Bajaj,theodore36@example.org,+913711815198,returning,3,3,0,113176.59,1.0
CUST_01278,Aashi Narayan,dayamaidoctor@example.org,+914015353466,returning,3,3,0,61807.55,1.0
CUST_01279,Sanya Nagy,skrishna@example.net,4667201082,returning,3,3,0,129273.61,1.0
CUST_01280,Amol Dewan,tripathimax@example.org,3879402620,returning,4,3,1,110168.69,0.75
CUST_01281,Xiti Boase,slala@example.com,+917353642357,returning,19,16,3,105904.31,0.842
CUST_01282,Abhiram Menon,duttagirindra@example.net,+918518161255,returning,4,4,0,225967.07,1.0
CUST_01283,Bhavini Rao,balaydarsh@example.com,2304660012,returning,29,22,7,125414.12,0.759
CUST_01284,Luke Shanker,balangaurav@example.net,2329615120,new,38,33,5,174180.48,0.868
CUST_01285,Kavya Apte,bsanghvi@example.com,+914460422763,new,27,18,9,6715.57,0.667
CUST_01286,Leela Bakshi,chakrabartigaurangi@example.org,+915734724358,returning,13,12,1,22999.83,0.923
CUST_01287,Fiyaz Swaminathan,kwarrior@example.org,01272670866,new,11,9,2,31324.28,0.818
CUST_01288,Indali Ratta,kalpitmajumdar@example.org,7687849477,new,29,22,7,21783.98,0.759
CUST_01289,Nathaniel Bhasin,janakiaurora@example.org,01848974223,returning,33,29,4,40394.97,0.879
CUST_01290,Anita Kadakia,chatresh46@example.net,08212156495,returning,3,3,0,228107.07,1.0
CUST_01291,Ishanvi Kunda,anayratta@example.net,4411197388,returning,10,8,2,36579.54,0.8
CUST_01292,Manan Sheth,aarnavsanghvi@example.org,03594882188,returning,4,3,1,77724.82,0.75
CUST_01293,Oni Yadav,ravelnidhi@example.com,+915110212543,returning,29,23,6,45583.66,0.793
CUST_01294,Fitan Grewal,ayushmandani@example.net,00498603721,returning,13,10,3,191466.25,0.769
CUST_01295,Chatresh Bhardwaj,nihalbhatia@example.net,+911978999011,new,32,27,5,136103.54,0.844
CUST_01296,Bachittar Arya,chamelisoman@example.org,+911719786016,new,32,20,12,147421.15,0.625
CUST_01297,Isha Behl,guneet94@example.net,08550113753,returning,27,23,4,150503.53,0.852
CUST_01298,Noah Dar,sodhiojas@example.net,7807279037,new,36,23,13,157344.54,0.639
CUST_01299,Ojasvi Cherian,jbala@example.net,1972239964,returning,14,11,3,37489.91,0.786
CUST_01300,Vritti Dara,vedhikanigam@example.org,+917681024808,returning,3,2,1,8591.81,0.667
CUST_01301,Indira Shroff,auroraomkaar@example.net,04323622169,returning,39,32,7,230135.98,0.821
CUST_01302,Leena Raja,tamanna46@example.net,00675169139,new,27,24,3,40753.14,0.889
CUST_01303,Lucky Chakraborty,christopher16@example.com,+916107033508,new,39,29,10,140763.21,0.744
CUST_01304,Naksh Manda,isaiahyohannan@example.org,2484813004,vip,38,35,3,9442.09,0.921
CUST_01305,Pavani Borde,muttiveer@example.org,+911516758646,returning,21,17,4,95045.37,0.81
CUST_01306,Vihaan Narayan,dayitachana@example.org,+915014764278,new,28,24,4,16699.0,0.857
CUST_01307,Jason Nagarajan,jkoshy@example.com,01281775123,returning,8,7,1,68967.43,0.875
CUST_01308,Widisha Toor,omjanaki@example.com,+916097236024,returning,34,27,7,52658.22,0.794
CUST_01309,Radhika Pingle,pahal77@example.org,+915171073087,new,37,30,7,157430.16,0.811
CUST_01310,Janaki Rajagopalan,vasana83@example.com,0317543802,vip,31,30,1,151392.12,0.968
CUST_01311,Chaman Bora,yahvi57@example.net,+916029254686,returning,19,16,3,212025.59,0.842
CUST_01312,Shravya Grewal,chakradev76@example.com,02076327135,new,37,33,4,88786.41,0.892
CUST_01313,Nandini Soni,wdevi@example.net,+913868790604,new,37,27,10,182431.59,0.73
CUST_01314,Vivaan Goda,nattkamala@example.org,00508927396,returning,12,11,1,58564.05,0.917
CUST_01315,Falak Sengupta,xkurian@example.org,03567078977,new,13,7,6,6484.71,0.538
CUST_01316,Hemangini Kumar,rajatabose@example.net,0384227362,returning,8,7,1,52229.04,0.875
CUST_01317,Samuel Gole,godaparth@example.net,+917111757691,returning,27,22,5,83781.17,0.815
CUST_01318,Hredhaan Sampath,daksheshmenon@example.org,8514486983,returning,14,11,3,50696.19,0.786
CUST_01319,Kavya Gill,sandalabhiram@example.org,2202698014,new,5,3,2,126919.06,0.6
CUST_01320,Mitali Luthra,dbrahmbhatt@example.com,0177031637,new,1,1,0,83654.08,1.0
CUST_01321,Hema Apte,mannerushil@example.org,+916724469317,new,37,28,9,7764.79,0.757
CUST_01322,Arya Sawhney,jkhurana@example.org,3906540259,new,22,19,3,230608.8,0.864
CUST_01323,Ikbal Kanda,joshuashere@example.net,+917281291635,returning,31,28,3,161590.23,0.903
CUST_01324,Chanchal Sanghvi,dassqushi@example.net,07652728453,returning,30,28,2,134473.4,0.933
CUST_01325,Alka Prakash,sethiaadi@example.net,6406756020,new,27,24,3,14477.56,0.889
CUST_01326,Harshil Garg,gandhiquincy@example.org,04390448909,returning,37,33,4,79217.96,0.892
CUST_01327,Oscar Dugar,reyansh33@example.org,+912351025550,returning,14,12,2,83263.96,0.857
CUST_01328,Upkaar Nazareth,falguni03@example.com,8884393332,vip,23,21,2,37751.57,0.913
CUST_01329,Yatin Ramesh,poojadeo@example.org,0598312441,returning,22,21,1,156814.46,0.955
CUST_01330,Dakshesh Sawhney,maya59@example.net,2012376317,returning,37,32,5,47251.04,0.865
CUST_01331,Dayamai Prabhu,nathaniel10@example.com,+919419375919,new,20,16,4,78967.6,0.8
CUST_01332,Pratyush Randhawa,sborra@example.org,+917536264752,new,27,16,11,219323.66,0.593
CUST_01333,Zayan Rajagopal,dharatharv@example.net,01730099284,new,20,13,7,75928.42,0.65
CUST_01334,Laksh Madan,halderojas@example.net,+911535505143,new,3,2,1,228381.78,0.667
CUST_01335,Harish Cheema,wazir08@example.com,09724792542,returning,2,2,0,226286.47,1.0
CUST_01336,Girik Thaker,aachalnagy@example.net,1920487706,new,22,19,3,183244.05,0.864
CUST_01337,Lavanya Issac,wahabgarde@example.net,8651590257,returning,21,16,5,218013.85,0.762
CUST_01338,Rachita Maharaj,venkateshgauri@example.net,5883825672,returning,34,30,4,33612.93,0.882
CUST_01339,Orinder Badami,mitali72@example.net,2543551962,returning,30,25,5,216270.15,0.833
CUST_01340,Orinder Goswami,abhiram18@example.org,06247286394,new,20,18,2,171919.56,0.9
CUST_01341,Agastya Chana,nicholaskorpal@example.com,+914992900966,returning,6,5,1,222351.88,0.833
CUST_01342,Sachi Baral,nimratrastogi@example.org,05095632174,new,20,11,9,189744.21,0.55
CUST_01343,Anirudh Kata,bedifrado@example.net,+913538922247,returning,14,11,3,48540.14,0.786
CUST_01344,Gabriel Kapadia,sahluwalia@example.org,00827705646,new,21,17,4,167945.45,0.81
CUST_01345,Omya Bhakta,isarin@example.com,03850095372,new,11,7,4,4306.55,0.636
CUST_01346,Anika Sampath,saxenapavani@example.net,+913133610944,returning,33,25,8,135860.91,0.758
CUST_01347,Radhika Mistry,ryanchaudhary@example.com,04413727768,returning,18,14,4,176236.25,0.778
CUST_01348,Vansha Salvi,samisathvik@example.com,4290461755,new,16,10,6,78188.7,0.625
CUST_01349,Yasti Sastry,chadhawarda@example.net,9324202483,returning,35,29,6,32953.46,0.829
CUST_01350,Darika Loke,faras72@example.org,05653869479,returning,4,3,1,13923.07,0.75
CUST_01351,Noah Parmer,kala36@example.org,08904723864,returning,12,11,1,222873.34,0.917
CUST_01352,Advik Aggarwal,utkarsh85@example.net,07421643599,returning,29,25,4,78453.94,0.862
CUST_01353,Bachittar Kannan,ewalla@example.com,6047614378,returning,35,27,8,230734.61,0.771
CUST_01354,Anya Kala,zbehl@example.net,01875646726,returning,37,29,8,203306.33,0.784
CUST_01355,Netra Bhavsar,chameli18@example.com,9900277291,vip,30,27,3,77942.73,0.9
CUST_01356,Zansi Morar,banjeet78@example.com,+914356605033,returning,30,25,5,236888.34,0.833
CUST_01357,Amara Sandal,siddharthbala@example.com,07306718222,new,40,26,14,91180.61,0.65
CUST_01358,Nirja Soman,finn90@example.net,08865385906,new,22,18,4,220659.77,0.818
CUST_01359,Samesh Sachdeva,dakshagara@example.net,9876055049,returning,2,2,0,28665.32,1.0
CUST_01360,Liam Dalal,qbhargava@example.net,6186706632,returning,11,9,2,87479.55,0.818
CUST_01361,Ekaraj Ratti,alexandersom@example.org,9289198271,returning,33,25,8,204479.45,0.758
CUST_01362,Omya Naidu,virajsheth@example.org,00864942694,returning,21,18,3,18195.54,0.857
CUST_01363,Ayushman Jhaveri,gagankhanna@example.com,09014599670,new,30,21,9,103653.76,0.7
CUST_01364,Praneel Bhatt,reva30@example.com,09824388430,returning,36,28,8,120852.48,0.778
CUST_01365,Faqid Shukla,sachdevaurishilla@example.net,+916643158901,new,14,12,2,147947.06,0.857
CUST_01366,Zayyan Dhar,narasimhanaarav@example.org,00170926407,returning,28,24,4,85879.11,0.857
CUST_01367,Samar Balasubramanian,vasadominic@example.com,+916282968244,returning,12,11,1,19934.65,0.917
CUST_01368,Ayushman Bahl,hdin@example.net,9592741168,vip,37,36,1,29023.55,0.973
CUST_01369,Pallavi Chowdhury,kchoudhary@example.com,06208082039,returning,21,18,3,205594.75,0.857
CUST_01370,Tanmayi Bhandari,oviyahayer@example.net,04435962458,new,26,15,11,27631.79,0.577
CUST_01371,Abeer Bumb,advaymerchant@example.net,2425369091,returning,25,20,5,161424.78,0.8
CUST_01372,Udant Shanker,yuvraj02@example.net,09760396702,new,14,12,2,221871.75,0.857
CUST_01373,Xavier Prashad,kiaan40@example.com,03648187540,vip,1,1,0,165389.91,1.0
CUST_01374,Mugdha Magar,jagatpandey@example.net,7738546623,returning,19,16,3,144693.89,0.842
CUST_01375,Vihaan Sangha,rajneha@example.com,9864912594,new,21,14,7,198689.49,0.667
CUST_01376,Owen Deshmukh,kundaquincy@example.net,6226992066,returning,28,25,3,228821.92,0.893
CUST_01377,Elijah Setty,mgoel@example.com,09992998335,vip,38,34,4,246612.2,0.895
CUST_01378,Mugdha Varma,ctandon@example.net,+915604134820,returning,9,8,1,16071.43,0.889
CUST_01379,Yatin Chandran,ryan98@example.net,+919122600014,vip,4,4,0,140227.55,1.0
CUST_01380,Chandran Shukla,ndin@example.net,1430491341,vip,8,8,0,216487.07,1.0
CUST_01381,Samarth Varty,jnagy@example.net,7209986564,new,38,26,12,79872.76,0.684
CUST_01382,Krishna Minhas,narayanmatthew@example.org,2353097669,new,25,18,7,53198.41,0.72
CUST_01383,Advika Rattan,bahadurjitpingle@example.com,2017530796,new,9,6,3,96456.47,0.667
CUST_01384,Harish Vora,enath@example.org,4043474125,vip,27,25,2,249365.28,0.926
CUST_01385,Elijah Hari,zmutti@example.org,+910777321750,returning,9,7,2,162273.12,0.778
CUST_01386,Oni Chadha,chakradevdin@example.net,09991938733,new,32,25,7,243756.27,0.781
CUST_01387,Banjeet Gupta,qarin44@example.com,04890476078,new,9,7,2,104255.94,0.778
CUST_01388,Kabir Kar,dominic07@example.com,01917085173,returning,39,37,2,156000.5,0.949
CUST_01389,Idika Brar,indira63@example.com,+919185805581,returning,28,24,4,112786.42,0.857
CUST_01390,Ekani Seth,anika96@example.net,03916077004,new,12,8,4,2353.78,0.667
CUST_01391,Yatan Arora,eiravati41@example.net,00398221803,returning,16,14,2,67677.99,0.875
CUST_01392,Meera Dyal,khareyoshita@example.com,8640788026,vip,37,35,2,244569.25,0.946
CUST_01393,Nakul Nigam,rajabarkha@example.net,09333562303,returning,24,19,5,120642.46,0.792
CUST_01394,Charita Lall,thakuryashica@example.org,07089870920,returning,10,9,1,131838.81,0.9
CUST_01395,George Zachariah,tristan11@example.org,2661158485,returning,18,15,3,20019.53,0.833
CUST_01396,Hemal Gaba,lkhosla@example.net,+911960472205,returning,6,5,1,157850.38,0.833
CUST_01397,Upma Amble,rsood@example.com,4470823171,returning,5,4,1,135029.7,0.8
CUST_01398,Madhavi Borah,yagnesh94@example.com,06626235960,returning,40,30,10,86214.77,0.75
CUST_01399,Vincent Arya,leenaborah@example.net,4025787036,returning,31,26,5,226560.74,0.839
CUST_01400,Chanakya Narayanan,ramaswamywarjas@example.org,06360502816,returning,22,18,4,240165.03,0.818
CUST_01401,Abhiram Dara,kalitacaleb@example.net,+912030252094,returning,19,15,4,173915.27,0.789
CUST_01402,Nakul Iyengar,kprabhakar@example.com,9531926009,returning,20,18,2,141144.72,0.9
CUST_01403,Caleb Deol,fpalla@example.com,5449205489,new,31,23,8,143428.57,0.742
CUST_01404,Bhavika Narayan,yoshitachana@example.org,0818965583,returning,19,17,2,156267.09,0.895
CUST_01405,Barkha Narayanan,kravi@example.org,5217970566,new,6,4,2,19677.13,0.667
CUST_01406,Wahab Rege,salviliam@example.com,6070472660,returning,17,13,4,70602.5,0.765
CUST_01407,Ronith Pandit,pauyamini@example.com,+911530173167,returning,1,1,0,151153.47,1.0
CUST_01408,Diya Sampath,palanria@example.net,+915224413395,vip,10,10,0,92756.82,1.0
CUST_01409,Riya Lanka,prashadaishani@example.net,5315790571,new,16,12,4,199943.32,0.75
CUST_01410,Mitali Saran,nidhi93@example.com,06183359748,returning,22,21,1,241852.74,0.955
CUST_01411,Meghana Amble,upadhriti02@example.org,7718430192,returning,10,9,1,188313.94,0.9
CUST_01412,Atharv Parsa,psuresh@example.org,+912973239644,returning,25,20,5,110326.16,0.8
CUST_01413,Quincy Deol,wriddhish26@example.com,09924277392,returning,14,12,2,210537.34,0.857
CUST_01414,Hamsini Dhaliwal,deshpandewilliam@example.net,+910914016933,new,17,14,3,29440.59,0.824
CUST_01415,Zaitra Mallick,lakshit34@example.com,1998290755,new,26,19,7,119328.43,0.731
CUST_01416,Falguni Luthra,jonathan60@example.com,06999138310,vip,35,32,3,171035.73,0.914
CUST_01417,Maya Mane,tanaydubey@example.org,02277773316,new,17,10,7,217634.3,0.588
CUST_01418,Mitali Ratti,vanya07@example.org,+918503605952,new,29,20,9,79264.31,0.69
